Machine_ID,Line_ID,Part_ID,Output_Qty,Timestamp,Machine_Status,Rejects,City,State
0xa00004,a004,100086,5,2019-10-01T03:17:47,1,FALSE,Baltimore,MD
0xa00008,a004,100052,1,2019-10-01T03:13:41,1,FALSE,New York City,NY
0xa00001,a004,100088,6,2019-10-01T21:22:21,0,FALSE,New York City,NY
0xa00008,a004,100067,4,2019-10-01T08:00:56,1,FALSE,Baltimore,MD
0xa00007,a004,100028,6,2019-10-01T02:37:51,1,FALSE,Baltimore,MD
0xa00032,a004,100077,6,2019-10-01T13:21:30,1,FALSE,Baltimore,MD
0xa00028,a004,100097,6,2019-10-01T05:07:43,1,FALSE,New York City,NY
0xa00010,a004,100014,2,2019-10-01T20:24:55,1,FALSE,Chicago,IL
0xa00027,a004,100001,6,2019-10-01T19:25:39,1,FALSE,New York City,NY
0xa00027,a004,100079,4,2019-10-01T01:54:49,1,FALSE,Baltimore,MD
0xa00025,a004,100023,3,2019-10-01T06:27:16,1,FALSE,Chicago,IL
0xa00006,a004,100068,9,2019-10-01T16:22:13,1,FALSE,Chicago,IL
0xa00022,a004,100099,5,2019-10-01T18:27:36,1,FALSE,Baltimore,MD
0xa00039,a004,100054,3,2019-10-01T03:03:51,1,FALSE,New York City,NY
0xa00031,a004,100024,6,2019-10-01T18:56:48,1,FALSE,Baltimore,MD
0xa00004,a004,100052,2,2019-10-01T16:25:03,0,FALSE,Baltimore,MD
0xa00002,a004,100052,9,2019-10-01T11:16:53,1,FALSE,Baltimore,MD
0xa00014,a004,100035,9,2019-10-01T10:16:47,1,FALSE,New York City,NY
0xa00019,a004,100068,2,2019-10-01T07:18:49,1,FALSE,New York City,NY
0xa00035,a004,100074,1,2019-10-01T18:25:16,1,FALSE,New York City,NY
0xa00018,a004,100022,6,2019-10-01T19:26:22,1,FALSE,New York City,NY
0xa00007,a004,100047,9,2019-10-01T13:42:11,1,FALSE,New York City,NY
0xa00038,a004,100005,2,2019-10-01T08:39:07,1,FALSE,Baltimore,MD
0xa00022,a004,100053,2,2019-10-01T07:01:29,1,FALSE,New York City,NY
0xa00006,a004,100067,3,2019-10-01T03:10:36,1,FALSE,Chicago,IL
0xa00012,a004,100020,8,2019-10-01T23:22:00,1,FALSE,Baltimore,MD
0xa00020,a004,100054,5,2019-10-01T17:27:21,1,FALSE,Baltimore,MD
0xa00018,a004,100081,8,2019-10-01T05:09:13,0,FALSE,Chicago,IL
0xa00039,a004,100064,6,2019-10-01T12:05:19,1,FALSE,Baltimore,MD
0xa00008,a004,100084,4,2019-10-01T12:44:53,1,FALSE,New York City,NY
0xa00028,a004,100089,8,2019-10-01T04:11:30,1,FALSE,New York City,NY
0xa00009,a004,100082,3,2019-10-01T03:26:30,1,FALSE,Baltimore,MD
0xa00013,a004,100054,2,2019-10-01T05:49:59,1,FALSE,Chicago,IL
0xa00013,a004,100082,9,2019-10-01T14:22:57,1,FALSE,Baltimore,MD
0xa00004,a004,100027,9,2019-10-01T07:34:13,1,FALSE,Baltimore,MD
0xa00004,a004,100069,7,2019-10-01T11:06:35,1,FALSE,Baltimore,MD
0xa00022,a004,100089,9,2019-10-01T14:59:07,0,FALSE,Chicago,IL
0xa00031,a004,100026,9,2019-10-01T13:08:36,0,FALSE,Chicago,IL
0xa00015,a004,100056,1,2019-10-01T15:50:34,1,FALSE,New York City,NY
0xa00038,a004,100021,4,2019-10-01T11:34:53,0,FALSE,Baltimore,MD
0xa00002,a004,100090,6,2019-10-01T04:50:46,1,FALSE,Chicago,IL
0xa00016,a004,100067,2,2019-10-01T14:51:59,1,FALSE,New York City,NY
0xa00017,a004,100005,1,2019-10-01T13:53:38,0,FALSE,Baltimore,MD
0xa00022,a004,100094,6,2019-10-01T23:15:57,1,FALSE,New York City,NY
0xa00019,a004,100001,8,2019-10-01T06:03:15,1,FALSE,New York City,NY
0xa00014,a004,100094,3,2019-10-01T13:47:19,1,FALSE,New York City,NY
0xa00009,a004,100049,9,2019-10-01T06:24:01,1,FALSE,New York City,NY
0xa00035,a004,100096,2,2019-10-01T13:05:03,1,FALSE,New York City,NY
0xa00020,a004,100082,5,2019-10-01T08:34:47,0,FALSE,New York City,NY
0xa00028,a004,100036,7,2019-10-01T22:10:10,1,FALSE,New York City,NY
0xa00007,a004,100043,2,2019-10-01T07:26:05,1,FALSE,New York City,NY
0xa00017,a004,100046,1,2019-10-01T23:32:38,1,FALSE,New York City,NY
0xa00006,a004,100062,2,2019-10-01T16:46:55,1,FALSE,Baltimore,MD
0xa00032,a004,100045,5,2019-10-01T22:47:00,0,FALSE,Baltimore,MD
0xa00026,a004,100037,4,2019-10-01T06:59:15,1,FALSE,New York City,NY
0xa00029,a004,100047,1,2019-10-01T12:51:01,1,FALSE,New York City,NY
0xa00019,a004,100023,6,2019-10-01T19:18:02,1,FALSE,Baltimore,MD
0xa00014,a004,100023,2,2019-10-01T18:15:28,1,FALSE,New York City,NY
0xa00031,a004,100037,3,2019-10-01T12:59:45,1,FALSE,New York City,NY
0xa00034,a004,100064,9,2019-10-01T17:11:43,0,FALSE,New York City,NY
0xa00023,a004,100063,6,2019-10-01T06:33:53,1,FALSE,Baltimore,MD
0xa00034,a004,100002,4,2019-10-01T01:15:39,1,FALSE,New York City,NY
0xa00039,a004,100034,1,2019-10-01T23:24:34,1,FALSE,New York City,NY
0xa00021,a004,100083,2,2019-10-01T00:19:06,1,FALSE,New York City,NY
0xa00007,a004,100024,2,2019-10-01T06:33:21,1,FALSE,Baltimore,MD
0xa00017,a004,100067,9,2019-10-01T09:31:41,1,FALSE,New York City,NY
0xa00007,a004,100032,9,2019-10-01T22:32:05,0,FALSE,Chicago,IL
0xa00038,a004,100074,9,2019-10-01T17:51:55,1,FALSE,New York City,NY
0xa00014,a004,100005,2,2019-10-01T19:33:39,0,FALSE,Baltimore,MD
0xa00028,a004,100029,4,2019-10-01T11:09:57,1,FALSE,New York City,NY
0xa00038,a004,100008,9,2019-10-01T05:46:11,1,FALSE,Chicago,IL
0xa00005,a004,100046,6,2019-10-01T05:40:29,1,FALSE,Baltimore,MD
0xa00029,a004,100054,3,2019-10-01T06:53:37,1,FALSE,Baltimore,MD
0xa00031,a004,100008,4,2019-10-01T21:57:00,1,FALSE,Chicago,IL
0xa00018,a004,100089,4,2019-10-01T15:04:55,1,FALSE,New York City,NY
0xa00016,a004,100050,2,2019-10-01T01:41:27,1,FALSE,New York City,NY
0xa00006,a004,100069,7,2019-10-01T03:40:14,1,FALSE,Baltimore,MD
0xa00035,a004,100033,5,2019-10-01T15:31:47,1,FALSE,New York City,NY
0xa00022,a004,100044,9,2019-10-01T21:39:58,1,FALSE,New York City,NY
0xa00030,a004,100083,3,2019-10-01T05:31:57,1,FALSE,Baltimore,MD
0xa00018,a004,100049,2,2019-10-01T21:36:45,1,FALSE,Baltimore,MD
0xa00023,a004,100013,9,2019-10-01T06:38:06,1,FALSE,Baltimore,MD
0xa00002,a004,100026,8,2019-10-01T12:07:36,1,FALSE,New York City,NY
0xa00023,a004,100033,6,2019-10-01T12:51:28,1,FALSE,New York City,NY
0xa00031,a004,100044,5,2019-10-01T16:11:07,1,FALSE,Baltimore,MD
0xa00015,a004,100064,6,2019-10-01T17:44:06,1,FALSE,New York City,NY
0xa00011,a004,100071,6,2019-10-01T08:24:01,1,FALSE,Baltimore,MD
0xa00032,a004,100004,9,2019-10-01T02:47:21,1,FALSE,Chicago,IL
0xa00031,a004,100090,3,2019-10-01T04:55:26,1,FALSE,New York City,NY
0xa00017,a004,100097,2,2019-10-01T01:22:24,1,FALSE,Chicago,IL
0xa00017,a004,100031,7,2019-10-01T11:38:36,1,FALSE,New York City,NY
0xa00031,a004,100012,8,2019-10-01T11:58:27,1,FALSE,Baltimore,MD
0xa00008,a004,100067,3,2019-10-01T04:15:38,1,FALSE,Baltimore,MD
0xa00009,a004,100088,5,2019-10-01T13:14:16,1,FALSE,Baltimore,MD
0xa00016,a004,100053,7,2019-10-01T18:24:28,1,FALSE,New York City,NY
0xa00027,a004,100036,8,2019-10-01T20:38:08,1,FALSE,Chicago,IL
0xa00029,a004,100054,7,2019-10-01T15:53:55,1,FALSE,Baltimore,MD
0xa00034,a004,100079,3,2019-10-01T19:56:27,1,FALSE,Chicago,IL
0xa00003,a004,100026,3,2019-10-01T01:20:27,1,FALSE,Baltimore,MD
0xa00022,a004,100001,6,2019-10-01T05:39:50,1,FALSE,Chicago,IL
0xa00021,a004,100069,1,2019-10-01T01:25:46,1,FALSE,Baltimore,MD
0xa00030,a004,100018,7,2019-10-01T23:09:59,0,FALSE,Chicago,IL
0xa00020,a004,100077,2,2019-10-01T18:46:59,1,TRUE,New York City,NY
0xa00024,a004,100053,9,2019-10-01T21:34:22,1,FALSE,New York City,NY
0xa00005,a004,100092,4,2019-10-01T02:14:30,0,FALSE,Baltimore,MD
0xa00039,a004,100074,3,2019-10-01T01:43:58,1,FALSE,Baltimore,MD
0xa00024,a004,100074,6,2019-10-01T05:08:12,1,FALSE,New York City,NY
0xa00026,a004,100011,8,2019-10-01T03:19:16,1,FALSE,New York City,NY
0xa00004,a004,100092,5,2019-10-01T07:18:11,1,TRUE,New York City,NY
0xa00005,a004,100018,6,2019-10-01T14:07:41,1,TRUE,Chicago,IL
0xa00001,a004,100087,1,2019-10-01T03:27:38,1,FALSE,Chicago,IL
0xa00016,a004,100044,7,2019-10-01T07:52:43,1,FALSE,Baltimore,MD
0xa00023,a004,100073,8,2019-10-01T02:59:18,1,FALSE,New York City,NY
0xa00001,a004,100036,7,2019-10-01T12:50:12,1,FALSE,Baltimore,MD
0xa00035,a004,100008,6,2019-10-01T01:24:50,1,FALSE,New York City,NY
0xa00006,a004,100099,8,2019-10-01T06:31:54,1,FALSE,New York City,NY
0xa00022,a004,100028,9,2019-10-01T19:32:07,1,FALSE,New York City,NY
0xa00010,a004,100062,5,2019-10-01T14:22:33,1,FALSE,New York City,NY
0xa00027,a004,100057,2,2019-10-01T02:00:04,1,FALSE,New York City,NY
0xa00026,a004,100089,8,2019-10-01T18:03:46,1,FALSE,New York City,NY
0xa00017,a004,100034,9,2019-10-01T17:06:58,1,FALSE,New York City,NY
0xa00024,a004,100008,4,2019-10-01T03:17:39,1,FALSE,Chicago,IL
0xa00005,a004,100010,6,2019-10-01T19:09:10,1,FALSE,New York City,NY
0xa00015,a004,100014,4,2019-10-01T10:01:38,0,TRUE,Chicago,IL
0xa00013,a004,100009,2,2019-10-01T07:33:22,1,FALSE,Baltimore,MD
0xa00029,a004,100003,9,2019-10-01T14:14:19,1,FALSE,Baltimore,MD
0xa00030,a004,100058,7,2019-10-01T02:42:38,0,FALSE,New York City,NY
0xa00026,a004,100063,9,2019-10-01T15:15:04,1,FALSE,Baltimore,MD
0xa00010,a004,100041,6,2019-10-01T22:31:26,1,FALSE,Baltimore,MD
0xa00034,a004,100015,4,2019-10-01T12:29:25,1,FALSE,New York City,NY
0xa00006,a004,100079,7,2019-10-01T05:01:11,1,FALSE,Baltimore,MD
0xa00001,a004,100057,1,2019-10-01T15:00:47,1,FALSE,New York City,NY
0xa00008,a004,100024,5,2019-10-01T06:19:21,1,FALSE,Chicago,IL
0xa00008,a004,100020,6,2019-10-01T14:42:31,1,FALSE,New York City,NY
0xa00026,a004,100013,1,2019-10-01T05:34:57,0,FALSE,New York City,NY
0xa00016,a004,100062,1,2019-10-01T11:02:00,1,FALSE,Chicago,IL
0xa00034,a004,100046,2,2019-10-01T00:19:56,1,FALSE,New York City,NY
0xa00039,a004,100063,3,2019-10-01T01:06:42,1,FALSE,Baltimore,MD
0xa00010,a004,100007,1,2019-10-01T02:29:24,1,FALSE,Chicago,IL
0xa00013,a004,100052,7,2019-10-01T03:41:22,1,FALSE,Baltimore,MD
0xa00002,a004,100055,4,2019-10-01T19:36:04,1,FALSE,Chicago,IL
0xa00009,a004,100055,5,2019-10-01T13:16:22,1,FALSE,Chicago,IL
0xa00010,a004,100079,3,2019-10-01T22:30:05,1,FALSE,Baltimore,MD
0xa00006,a004,100083,2,2019-10-01T18:38:36,1,FALSE,New York City,NY
0xa00036,a004,100020,8,2019-10-01T14:10:20,1,FALSE,Baltimore,MD
0xa00029,a004,100024,7,2019-10-01T18:47:17,1,FALSE,New York City,NY
0xa00007,a004,100029,5,2019-10-01T17:32:36,1,FALSE,Baltimore,MD
0xa00009,a004,100055,7,2019-10-01T19:45:46,1,FALSE,Chicago,IL
0xa00017,a004,100086,5,2019-10-01T11:42:49,1,FALSE,Baltimore,MD
0xa00038,a004,100011,1,2019-10-01T03:08:32,1,FALSE,New York City,NY
0xa00038,a004,100025,3,2019-10-01T18:25:13,1,FALSE,Chicago,IL
0xa00023,a004,100014,8,2019-10-01T10:30:49,1,FALSE,New York City,NY
0xa00013,a004,100033,7,2019-10-01T06:49:14,1,FALSE,New York City,NY
0xa00019,a004,100068,2,2019-10-01T07:07:41,1,FALSE,New York City,NY
0xa00029,a004,100033,8,2019-10-01T05:37:54,0,FALSE,Chicago,IL
0xa00036,a004,100076,4,2019-10-01T06:40:57,1,FALSE,Chicago,IL
0xa00035,a004,100093,1,2019-10-01T04:25:29,1,FALSE,New York City,NY
0xa00030,a004,100080,9,2019-10-01T07:37:17,0,FALSE,Baltimore,MD
0xa00037,a004,100026,4,2019-10-01T18:38:50,1,FALSE,Baltimore,MD
0xa00012,a004,100044,3,2019-10-01T23:46:30,1,FALSE,New York City,NY
0xa00037,a004,100091,8,2019-10-01T21:29:10,0,FALSE,New York City,NY
0xa00016,a004,100017,9,2019-10-01T00:00:10,1,FALSE,New York City,NY
0xa00037,a004,100080,5,2019-10-01T17:52:30,1,FALSE,Chicago,IL
0xa00038,a004,100062,4,2019-10-01T02:46:03,1,FALSE,New York City,NY
0xa00034,a004,100031,9,2019-10-01T12:02:36,1,FALSE,Baltimore,MD
0xa00003,a004,100030,3,2019-10-01T02:39:31,1,FALSE,Baltimore,MD
0xa00010,a004,100007,8,2019-10-01T18:13:06,1,FALSE,Baltimore,MD
0xa00003,a004,100059,5,2019-10-01T09:01:27,0,FALSE,Baltimore,MD
0xa00029,a004,100070,3,2019-10-01T03:58:12,1,FALSE,Chicago,IL
0xa00002,a004,100040,5,2019-10-01T11:43:35,0,FALSE,New York City,NY
0xa00032,a004,100010,8,2019-10-01T08:07:19,1,FALSE,New York City,NY
0xa00003,a004,100094,3,2019-10-01T20:10:07,1,FALSE,New York City,NY
0xa00013,a004,100037,1,2019-10-01T12:36:01,1,FALSE,New York City,NY
0xa00015,a004,100018,3,2019-10-01T04:21:59,1,FALSE,New York City,NY
0xa00022,a004,100015,3,2019-10-01T12:10:39,1,FALSE,Chicago,IL
0xa00010,a004,100015,6,2019-10-01T22:51:52,1,FALSE,Chicago,IL
0xa00003,a004,100005,7,2019-10-01T10:57:01,1,FALSE,Chicago,IL
0xa00009,a004,100057,4,2019-10-01T17:18:30,1,FALSE,Baltimore,MD
0xa00035,a004,100086,7,2019-10-01T08:45:04,1,FALSE,Baltimore,MD
0xa00036,a004,100006,8,2019-10-01T23:10:58,1,FALSE,Baltimore,MD
0xa00014,a004,100076,2,2019-10-01T15:45:32,1,FALSE,New York City,NY
0xa00026,a004,100024,4,2019-10-01T13:19:33,1,FALSE,Baltimore,MD
0xa00009,a004,100016,1,2019-10-01T14:33:20,1,FALSE,New York City,NY
0xa00028,a004,100065,6,2019-10-01T03:39:17,1,FALSE,Chicago,IL
0xa00011,a004,100092,5,2019-10-01T20:21:36,0,FALSE,Chicago,IL
0xa00027,a004,100042,2,2019-10-01T14:15:53,1,FALSE,Chicago,IL
0xa00011,a004,100062,3,2019-10-01T14:32:18,1,FALSE,Baltimore,MD
0xa00033,a004,100029,5,2019-10-01T20:12:50,1,FALSE,Baltimore,MD
0xa00027,a004,100052,9,2019-10-01T13:36:16,1,FALSE,Baltimore,MD
0xa00028,a004,100019,9,2019-10-01T19:40:48,1,FALSE,Baltimore,MD
0xa00001,a004,100082,4,2019-10-01T18:09:49,1,FALSE,Baltimore,MD
0xa00031,a004,100051,9,2019-10-01T08:25:41,1,FALSE,Baltimore,MD
0xa00032,a004,100056,9,2019-10-01T19:50:43,1,FALSE,New York City,NY
0xa00021,a004,100098,1,2019-10-01T16:55:37,1,FALSE,Baltimore,MD
0xa00033,a004,100053,1,2019-10-01T20:35:10,1,FALSE,New York City,NY
0xa00009,a004,100022,6,2019-10-01T01:36:31,1,FALSE,Baltimore,MD
0xa00016,a004,100074,1,2019-10-01T23:59:30,1,FALSE,New York City,NY
0xa00030,a004,100096,8,2019-10-01T16:48:11,1,FALSE,Baltimore,MD
0xa00029,a004,100006,1,2019-10-01T18:07:13,1,FALSE,New York City,NY
0xa00026,a004,100073,5,2019-10-01T08:12:19,1,FALSE,Chicago,IL
0xa00008,a004,100067,1,2019-10-01T03:11:06,1,FALSE,Baltimore,MD
0xa00002,a004,100084,4,2019-10-01T13:06:13,1,TRUE,Chicago,IL
0xa00028,a004,100091,3,2019-10-01T23:57:18,1,FALSE,New York City,NY
0xa00031,a004,100065,4,2019-10-01T20:09:26,1,FALSE,Baltimore,MD
0xa00002,a004,100004,9,2019-10-01T03:00:47,1,FALSE,New York City,NY
0xa00015,a004,100090,3,2019-10-01T18:26:10,1,FALSE,Baltimore,MD
0xa00039,a004,100069,5,2019-10-01T13:00:08,1,FALSE,New York City,NY
0xa00001,a004,100092,1,2019-10-01T03:57:54,1,FALSE,Baltimore,MD
0xa00023,a004,100085,8,2019-10-01T01:19:47,1,FALSE,Baltimore,MD
0xa00011,a004,100036,3,2019-10-01T02:35:55,1,FALSE,Chicago,IL
0xa00029,a004,100056,7,2019-10-01T21:50:38,1,FALSE,Baltimore,MD
0xa00018,a004,100023,7,2019-10-01T07:45:23,1,FALSE,Chicago,IL
0xa00025,a004,100065,2,2019-10-01T03:11:51,1,FALSE,Baltimore,MD
0xa00016,a004,100047,8,2019-10-01T19:18:41,1,FALSE,New York City,NY
0xa00024,a004,100009,2,2019-10-01T03:57:04,1,FALSE,Baltimore,MD
0xa00033,a004,100070,6,2019-10-01T16:09:10,1,FALSE,Chicago,IL
0xa00030,a004,100089,8,2019-10-01T09:54:31,1,FALSE,Baltimore,MD
0xa00013,a004,100021,8,2019-10-01T01:27:07,1,FALSE,New York City,NY
0xa00012,a004,100076,5,2019-10-01T00:24:28,1,FALSE,Baltimore,MD
0xa00024,a004,100018,6,2019-10-01T13:49:24,1,FALSE,New York City,NY
0xa00013,a004,100042,7,2019-10-01T01:21:41,1,FALSE,Chicago,IL
0xa00001,a004,100024,7,2019-10-01T06:05:00,1,FALSE,New York City,NY
0xa00022,a004,100041,4,2019-10-01T20:34:46,1,FALSE,Baltimore,MD
