Machine_ID,Line_ID,Part_ID,Output_Qty,Timestamp,Machine_Status,Rejects,City,State
0xa00003,a003,100095,8,2019-10-01T04:15:37,1,FALSE,New York City,NY
0xa00002,a003,100046,6,2019-10-01T14:22:35,1,TRUE,Baltimore,MD
0xa00003,a003,100054,6,2019-10-01T12:07:55,1,FALSE,New York City,NY
0xa00028,a003,100008,7,2019-10-01T23:32:54,1,FALSE,Chicago,IL
0xa00023,a003,100096,9,2019-10-01T18:41:49,1,FALSE,Baltimore,MD
0xa00018,a003,100027,3,2019-10-01T07:47:57,0,FALSE,New York City,NY
0xa00006,a003,100054,4,2019-10-01T08:04:08,1,FALSE,New York City,NY
0xa00003,a003,100064,7,2019-10-01T17:48:56,1,FALSE,New York City,NY
0xa00023,a003,100081,3,2019-10-01T11:46:15,1,FALSE,Baltimore,MD
0xa00039,a003,100022,5,2019-10-01T05:15:32,1,FALSE,New York City,NY
0xa00011,a003,100002,2,2019-10-01T08:45:57,1,TRUE,Baltimore,MD
0xa00038,a003,100065,6,2019-10-01T03:15:01,1,FALSE,New York City,NY
0xa00033,a003,100075,5,2019-10-01T21:28:19,1,FALSE,Chicago,IL
0xa00036,a003,100074,5,2019-10-01T09:37:15,1,FALSE,New York City,NY
0xa00034,a003,100085,3,2019-10-01T13:34:43,1,FALSE,New York City,NY
0xa00002,a003,100040,4,2019-10-01T12:27:48,1,FALSE,New York City,NY
0xa00014,a003,100018,7,2019-10-01T11:29:03,1,FALSE,Chicago,IL
0xa00020,a003,100045,5,2019-10-01T16:38:19,0,TRUE,Baltimore,MD
0xa00036,a003,100099,6,2019-10-01T14:43:51,1,FALSE,Baltimore,MD
0xa00021,a003,100046,5,2019-10-01T21:21:37,1,TRUE,New York City,NY
0xa00005,a003,100077,3,2019-10-01T10:20:53,1,FALSE,Baltimore,MD
0xa00008,a003,100052,9,2019-10-01T17:13:10,1,FALSE,Baltimore,MD
0xa00021,a003,100052,9,2019-10-01T21:58:07,1,FALSE,Chicago,IL
0xa00003,a003,100059,2,2019-10-01T01:41:59,1,TRUE,Baltimore,MD
0xa00006,a003,100091,9,2019-10-01T20:26:44,1,FALSE,Baltimore,MD
0xa00028,a003,100086,3,2019-10-01T14:30:57,0,FALSE,New York City,NY
0xa00022,a003,100033,2,2019-10-01T16:34:19,1,FALSE,New York City,NY
0xa00008,a003,100089,5,2019-10-01T16:01:33,1,FALSE,New York City,NY
0xa00024,a003,100013,1,2019-10-01T04:26:12,1,FALSE,New York City,NY
0xa00010,a003,100027,5,2019-10-01T03:50:58,1,FALSE,New York City,NY
0xa00004,a003,100068,2,2019-10-01T18:38:21,1,FALSE,Baltimore,MD
0xa00003,a003,100064,5,2019-10-01T21:38:30,1,FALSE,Baltimore,MD
0xa00014,a003,100032,1,2019-10-01T15:44:54,1,FALSE,Chicago,IL
0xa00009,a003,100058,3,2019-10-01T13:52:33,1,FALSE,Baltimore,MD
0xa00002,a003,100090,6,2019-10-01T12:01:49,1,FALSE,New York City,NY
0xa00007,a003,100100,7,2019-10-01T17:47:15,1,FALSE,New York City,NY
0xa00039,a003,100039,8,2019-10-01T21:38:52,1,FALSE,Baltimore,MD
0xa00023,a003,100025,5,2019-10-01T02:23:32,1,FALSE,New York City,NY
0xa00032,a003,100031,3,2019-10-01T07:19:01,1,TRUE,Baltimore,MD
0xa00029,a003,100012,9,2019-10-01T23:52:54,0,FALSE,Baltimore,MD
0xa00006,a003,100078,3,2019-10-01T16:28:23,1,FALSE,New York City,NY
0xa00030,a003,100021,7,2019-10-01T08:48:09,1,FALSE,Baltimore,MD
0xa00014,a003,100006,4,2019-10-01T00:12:01,1,FALSE,Baltimore,MD
0xa00010,a003,100040,9,2019-10-01T23:10:51,1,FALSE,Baltimore,MD
0xa00025,a003,100034,4,2019-10-01T21:02:02,0,FALSE,Baltimore,MD
0xa00032,a003,100038,3,2019-10-01T07:27:56,1,FALSE,Chicago,IL
0xa00031,a003,100081,4,2019-10-01T02:42:48,1,FALSE,Chicago,IL
0xa00021,a003,100026,8,2019-10-01T02:43:30,1,FALSE,Baltimore,MD
0xa00015,a003,100028,8,2019-10-01T14:52:14,1,FALSE,Baltimore,MD
0xa00021,a003,100066,1,2019-10-01T17:00:11,1,FALSE,Baltimore,MD
0xa00038,a003,100005,5,2019-10-01T04:36:12,1,FALSE,Baltimore,MD
0xa00025,a003,100031,7,2019-10-01T16:12:19,1,FALSE,New York City,NY
0xa00019,a003,100098,3,2019-10-01T01:58:01,1,FALSE,Chicago,IL
0xa00007,a003,100002,5,2019-10-01T18:22:39,1,FALSE,New York City,NY
0xa00011,a003,100068,5,2019-10-01T14:57:10,1,FALSE,Baltimore,MD
0xa00014,a003,100065,8,2019-10-01T12:55:51,1,FALSE,New York City,NY
0xa00038,a003,100068,5,2019-10-01T10:45:13,0,FALSE,New York City,NY
0xa00005,a003,100011,3,2019-10-01T03:57:23,1,FALSE,New York City,NY
0xa00014,a003,100037,8,2019-10-01T02:43:46,1,FALSE,New York City,NY
0xa00001,a003,100093,3,2019-10-01T23:04:26,1,FALSE,New York City,NY
0xa00036,a003,100017,2,2019-10-01T14:36:33,1,FALSE,Baltimore,MD
0xa00036,a003,100099,2,2019-10-01T20:37:48,1,TRUE,Baltimore,MD
0xa00035,a003,100054,4,2019-10-01T06:38:36,1,FALSE,New York City,NY
0xa00031,a003,100050,7,2019-10-01T06:34:30,1,FALSE,New York City,NY
0xa00001,a003,100080,1,2019-10-01T14:46:06,0,FALSE,New York City,NY
0xa00031,a003,100041,5,2019-10-01T11:40:18,1,TRUE,New York City,NY
0xa00038,a003,100045,5,2019-10-01T19:10:14,1,FALSE,Baltimore,MD
0xa00021,a003,100064,2,2019-10-01T05:54:13,1,FALSE,New York City,NY
0xa00037,a003,100075,2,2019-10-01T12:02:11,0,FALSE,Chicago,IL
0xa00032,a003,100062,8,2019-10-01T17:57:07,1,FALSE,New York City,NY
0xa00027,a003,100004,5,2019-10-01T20:03:03,1,FALSE,Baltimore,MD
0xa00006,a003,100046,7,2019-10-01T08:01:13,1,FALSE,New York City,NY
0xa00022,a003,100092,2,2019-10-01T16:16:54,1,FALSE,New York City,NY
0xa00032,a003,100037,6,2019-10-01T10:33:10,1,FALSE,New York City,NY
0xa00035,a003,100086,2,2019-10-01T16:30:54,1,FALSE,Baltimore,MD
0xa00001,a003,100009,2,2019-10-01T08:41:29,1,FALSE,Baltimore,MD
0xa00016,a003,100090,4,2019-10-01T23:54:36,1,FALSE,Chicago,IL
0xa00030,a003,100037,5,2019-10-01T20:47:17,1,FALSE,Baltimore,MD
0xa00038,a003,100094,5,2019-10-01T07:21:45,1,FALSE,Baltimore,MD
0xa00034,a003,100017,4,2019-10-01T23:49:56,1,FALSE,New York City,NY
0xa00037,a003,100005,4,2019-10-01T06:44:33,1,FALSE,Baltimore,MD
0xa00017,a003,100072,4,2019-10-01T05:22:33,1,FALSE,Baltimore,MD
0xa00034,a003,100065,5,2019-10-01T21:13:19,1,FALSE,Baltimore,MD
0xa00011,a003,100012,5,2019-10-01T13:20:55,1,FALSE,Baltimore,MD
0xa00010,a003,100045,7,2019-10-01T06:09:53,1,TRUE,New York City,NY
0xa00031,a003,100064,4,2019-10-01T16:11:20,1,FALSE,New York City,NY
0xa00029,a003,100087,5,2019-10-01T03:48:07,1,FALSE,New York City,NY
0xa00021,a003,100096,7,2019-10-01T17:40:21,1,FALSE,Chicago,IL
0xa00007,a003,100049,3,2019-10-01T07:46:07,0,FALSE,Baltimore,MD
0xa00018,a003,100092,1,2019-10-01T17:38:14,1,FALSE,Baltimore,MD
0xa00027,a003,100029,4,2019-10-01T04:07:29,0,FALSE,New York City,NY
0xa00022,a003,100012,4,2019-10-01T17:57:36,1,FALSE,New York City,NY
0xa00033,a003,100029,9,2019-10-01T09:55:16,1,FALSE,Baltimore,MD
0xa00007,a003,100030,2,2019-10-01T22:12:51,1,FALSE,New York City,NY
0xa00007,a003,100064,3,2019-10-01T01:58:14,1,FALSE,New York City,NY
0xa00028,a003,100047,4,2019-10-01T16:36:31,1,FALSE,New York City,NY
0xa00024,a003,100005,8,2019-10-01T13:01:12,1,FALSE,Baltimore,MD
0xa00033,a003,100072,5,2019-10-01T02:25:50,1,FALSE,Baltimore,MD
0xa00032,a003,100070,6,2019-10-01T13:51:57,1,FALSE,Baltimore,MD
0xa00012,a003,100005,7,2019-10-01T16:11:47,0,FALSE,Chicago,IL
0xa00035,a003,100018,6,2019-10-01T03:15:52,1,FALSE,New York City,NY
0xa00001,a003,100090,9,2019-10-01T21:12:53,1,FALSE,New York City,NY
0xa00012,a003,100088,1,2019-10-01T08:43:04,1,FALSE,Chicago,IL
0xa00032,a003,100025,5,2019-10-01T21:24:45,1,FALSE,New York City,NY
0xa00025,a003,100020,4,2019-10-01T06:37:01,1,FALSE,New York City,NY
0xa00003,a003,100023,2,2019-10-01T19:35:38,1,FALSE,Baltimore,MD
0xa00023,a003,100041,1,2019-10-01T15:40:34,1,FALSE,New York City,NY
0xa00002,a003,100082,5,2019-10-01T02:34:17,1,FALSE,Baltimore,MD
0xa00009,a003,100071,4,2019-10-01T00:36:25,1,FALSE,Baltimore,MD
0xa00008,a003,100083,6,2019-10-01T11:54:36,0,FALSE,Baltimore,MD
0xa00033,a003,100069,2,2019-10-01T17:00:14,1,FALSE,Baltimore,MD
0xa00010,a003,100053,7,2019-10-01T01:16:58,0,FALSE,Chicago,IL
0xa00003,a003,100094,6,2019-10-01T16:07:39,1,FALSE,Baltimore,MD
0xa00029,a003,100095,3,2019-10-01T17:53:49,1,TRUE,New York City,NY
0xa00004,a003,100033,6,2019-10-01T23:05:04,1,FALSE,New York City,NY
0xa00015,a003,100094,3,2019-10-01T00:33:44,1,FALSE,Baltimore,MD
0xa00022,a003,100080,2,2019-10-01T03:54:00,1,TRUE,Baltimore,MD
0xa00032,a003,100057,4,2019-10-01T18:35:16,1,FALSE,New York City,NY
0xa00036,a003,100092,6,2019-10-01T16:55:35,1,FALSE,Chicago,IL
0xa00029,a003,100097,6,2019-10-01T08:58:04,1,FALSE,Baltimore,MD
0xa00038,a003,100080,7,2019-10-01T09:53:34,1,FALSE,Baltimore,MD
0xa00005,a003,100035,6,2019-10-01T12:02:56,0,FALSE,New York City,NY
0xa00037,a003,100066,6,2019-10-01T17:56:55,1,FALSE,New York City,NY
0xa00027,a003,100025,6,2019-10-01T03:57:07,1,FALSE,Baltimore,MD
0xa00036,a003,100081,1,2019-10-01T09:59:13,1,FALSE,Chicago,IL
0xa00008,a003,100087,1,2019-10-01T21:04:21,1,FALSE,Baltimore,MD
0xa00006,a003,100008,1,2019-10-01T18:03:09,0,FALSE,Baltimore,MD
0xa00011,a003,100007,5,2019-10-01T01:06:35,0,FALSE,Chicago,IL
0xa00038,a003,100099,5,2019-10-01T04:57:04,1,FALSE,Chicago,IL
0xa00019,a003,100047,7,2019-10-01T11:15:12,1,FALSE,New York City,NY
0xa00009,a003,100040,7,2019-10-01T07:24:08,1,FALSE,New York City,NY
0xa00036,a003,100061,8,2019-10-01T22:07:22,1,FALSE,Baltimore,MD
0xa00017,a003,100029,1,2019-10-01T22:54:42,1,FALSE,Chicago,IL
0xa00022,a003,100072,1,2019-10-01T08:23:30,1,FALSE,Baltimore,MD
0xa00024,a003,100070,9,2019-10-01T22:47:40,1,FALSE,New York City,NY
0xa00031,a003,100009,7,2019-10-01T10:45:45,1,FALSE,New York City,NY
0xa00024,a003,100011,2,2019-10-01T22:16:41,1,FALSE,New York City,NY
0xa00027,a003,100025,9,2019-10-01T01:16:17,1,FALSE,Baltimore,MD
0xa00014,a003,100037,3,2019-10-01T20:49:19,1,FALSE,New York City,NY
0xa00032,a003,100040,4,2019-10-01T20:04:45,1,FALSE,Baltimore,MD
0xa00008,a003,100076,5,2019-10-01T00:31:19,1,FALSE,New York City,NY
0xa00015,a003,100002,4,2019-10-01T10:06:20,1,TRUE,Baltimore,MD
0xa00035,a003,100035,9,2019-10-01T05:43:19,1,FALSE,New York City,NY
