Machine_ID,Line_ID,Part_ID,Output_Qty,Timestamp,Machine_Status,Rejects,City,State
0xa00025,a004,100092,1,2019-10-01T12:46:49,1,FALSE,New York City,NY
0xa00021,a001,100018,9,2019-10-01T07:06:29,1,FALSE,New York City,NY
0xa00003,a002,100090,5,2019-10-01T06:12:07,1,FALSE,New York City,NY
0xa00028,a001,100073,2,2019-10-01T13:41:07,1,FALSE,New York City,NY
0xa00034,a002,100093,3,2019-10-01T21:42:14,1,FALSE,New York City,NY
0xa00015,a003,100090,8,2019-10-01T11:41:21,1,FALSE,Baltimore,MD
0xa00012,a001,100020,7,2019-10-01T01:24:40,1,FALSE,Baltimore,MD
0xa00014,a002,100010,5,2019-10-01T03:20:12,1,FALSE,Baltimore,MD
0xa00011,a001,100043,5,2019-10-01T22:27:54,1,FALSE,Baltimore,MD
0xa00024,a002,100069,7,2019-10-01T17:05:57,1,FALSE,New York City,NY
0xa00012,a003,100045,8,2019-10-01T14:05:31,1,FALSE,Baltimore,MD
0xa00028,a002,100059,3,2019-10-01T19:50:01,1,FALSE,Baltimore,MD
0xa00031,a003,100077,6,2019-10-01T04:49:18,1,FALSE,New York City,NY
0xa00011,a002,100081,9,2019-10-01T11:14:19,1,FALSE,Chicago,IL
0xa00002,a003,100046,3,2019-10-01T22:42:53,1,FALSE,New York City,NY
0xa00009,a003,100027,6,2019-10-01T09:48:20,1,FALSE,New York City,NY
0xa00022,a001,100016,7,2019-10-01T09:29:51,1,FALSE,New York City,NY
0xa00037,a000,100070,5,2019-10-01T10:44:35,0,FALSE,New York City,NY
0xa00004,a004,100037,8,2019-10-01T19:04:33,1,FALSE,Baltimore,MD
0xa00004,a001,100033,8,2019-10-01T03:59:11,0,FALSE,Baltimore,MD
0xa00024,a002,100071,4,2019-10-01T14:17:43,1,FALSE,Baltimore,MD
0xa00004,a002,100043,7,2019-10-01T03:15:01,1,TRUE,New York City,NY
0xa00020,a000,100030,2,2019-10-01T04:11:45,1,FALSE,New York City,NY
0xa00033,a001,100032,8,2019-10-01T16:43:03,1,FALSE,Baltimore,MD
0xa00024,a003,100080,5,2019-10-01T09:39:14,1,FALSE,Baltimore,MD
0xa00015,a003,100038,7,2019-10-01T22:49:28,1,FALSE,New York City,NY
0xa00036,a002,100030,7,2019-10-01T14:00:04,1,FALSE,Baltimore,MD
0xa00002,a001,100001,5,2019-10-01T19:32:19,0,FALSE,New York City,NY
0xa00029,a004,100024,5,2019-10-01T11:19:01,1,FALSE,New York City,NY
0xa00034,a001,100069,6,2019-10-01T10:56:45,1,FALSE,Baltimore,MD
0xa00008,a003,100077,2,2019-10-01T16:00:40,1,FALSE,New York City,NY
0xa00025,a001,100039,2,2019-10-01T18:20:18,1,FALSE,New York City,NY
0xa00028,a002,100055,3,2019-10-01T08:15:55,1,FALSE,Baltimore,MD
0xa00017,a000,100100,6,2019-10-01T04:02:14,1,FALSE,New York City,NY
0xa00012,a001,100072,7,2019-10-01T06:34:25,1,FALSE,Chicago,IL
0xa00009,a000,100062,2,2019-10-01T04:48:27,1,FALSE,New York City,NY
0xa00005,a003,100090,8,2019-10-01T20:23:30,1,FALSE,Baltimore,MD
0xa00014,a004,100003,6,2019-10-01T03:31:02,1,FALSE,Baltimore,MD
0xa00011,a003,100098,2,2019-10-01T00:17:07,1,FALSE,New York City,NY
0xa00033,a003,100093,6,2019-10-01T19:34:30,1,FALSE,Baltimore,MD
0xa00009,a001,100100,9,2019-10-01T01:25:41,1,FALSE,Baltimore,MD
0xa00011,a004,100007,2,2019-10-01T03:04:35,1,FALSE,Baltimore,MD
0xa00026,a003,100048,1,2019-10-01T19:23:25,1,FALSE,Baltimore,MD
0xa00013,a002,100059,1,2019-10-01T22:08:03,1,FALSE,Baltimore,MD
0xa00038,a002,100040,2,2019-10-01T05:13:33,1,FALSE,Baltimore,MD
0xa00005,a000,100017,6,2019-10-01T08:09:16,1,FALSE,Baltimore,MD
0xa00032,a000,100070,7,2019-10-01T19:54:13,1,FALSE,Baltimore,MD
0xa00029,a004,100085,4,2019-10-01T01:26:32,1,FALSE,New York City,NY
0xa00008,a000,100083,7,2019-10-01T23:23:35,1,FALSE,New York City,NY
0xa00020,a004,100052,3,2019-10-01T16:21:10,1,FALSE,New York City,NY
0xa00017,a002,100012,5,2019-10-01T03:52:42,1,FALSE,New York City,NY
0xa00007,a004,100014,6,2019-10-01T07:18:09,1,FALSE,Chicago,IL
0xa00033,a001,100016,3,2019-10-01T10:58:49,1,FALSE,New York City,NY
0xa00019,a001,100036,2,2019-10-01T07:32:35,1,FALSE,New York City,NY
0xa00030,a002,100044,9,2019-10-01T14:20:57,1,FALSE,New York City,NY
0xa00010,a001,100030,1,2019-10-01T14:55:07,1,FALSE,New York City,NY
0xa00015,a003,100062,6,2019-10-01T22:44:17,1,FALSE,Baltimore,MD
0xa00007,a001,100041,8,2019-10-01T13:13:40,1,FALSE,New York City,NY
0xa00008,a002,100096,7,2019-10-01T01:48:06,1,TRUE,Baltimore,MD
0xa00012,a004,100066,4,2019-10-01T03:47:28,1,FALSE,Baltimore,MD
0xa00002,a001,100082,5,2019-10-01T05:21:43,1,FALSE,New York City,NY
0xa00010,a001,100090,7,2019-10-01T12:02:55,1,TRUE,Baltimore,MD
0xa00030,a001,100091,5,2019-10-01T07:06:07,1,FALSE,Baltimore,MD
0xa00012,a003,100073,3,2019-10-01T09:24:56,1,FALSE,New York City,NY
0xa00008,a002,100053,6,2019-10-01T21:37:18,1,FALSE,New York City,NY
0xa00031,a004,100024,6,2019-10-01T17:40:37,1,FALSE,New York City,NY
0xa00039,a000,100038,6,2019-10-01T04:41:02,1,FALSE,New York City,NY
0xa00023,a000,100007,2,2019-10-01T16:00:01,1,FALSE,Baltimore,MD
0xa00009,a000,100012,5,2019-10-01T18:14:18,1,FALSE,New York City,NY
0xa00012,a004,100064,1,2019-10-01T02:03:05,1,TRUE,Baltimore,MD
0xa00003,a001,100030,4,2019-10-01T10:42:04,1,FALSE,Baltimore,MD
0xa00027,a004,100037,6,2019-10-01T04:26:32,1,FALSE,Chicago,IL
0xa00002,a004,100052,9,2019-10-01T17:41:39,0,FALSE,New York City,NY
0xa00003,a004,100060,7,2019-10-01T03:36:25,1,FALSE,Baltimore,MD
0xa00003,a004,100096,4,2019-10-01T09:29:00,1,FALSE,Baltimore,MD
0xa00007,a001,100068,3,2019-10-01T04:45:53,0,FALSE,New York City,NY
0xa00008,a001,100032,2,2019-10-01T19:19:51,1,FALSE,Chicago,IL
0xa00011,a002,100014,3,2019-10-01T15:28:21,1,FALSE,New York City,NY
0xa00016,a003,100008,2,2019-10-01T08:38:03,1,TRUE,New York City,NY
0xa00013,a004,100088,7,2019-10-01T15:40:41,1,FALSE,Baltimore,MD
0xa00032,a000,100095,5,2019-10-01T18:57:08,1,FALSE,Chicago,IL
0xa00032,a003,100083,8,2019-10-01T09:34:14,1,FALSE,New York City,NY
0xa00001,a003,100066,7,2019-10-01T20:53:26,1,FALSE,New York City,NY
0xa00008,a001,100051,6,2019-10-01T20:50:20,1,FALSE,Baltimore,MD
0xa00038,a001,100014,3,2019-10-01T20:03:00,1,FALSE,New York City,NY
0xa00028,a001,100030,8,2019-10-01T19:19:00,1,FALSE,Baltimore,MD
0xa00038,a002,100006,4,2019-10-01T15:10:40,1,FALSE,New York City,NY
0xa00015,a004,100085,7,2019-10-01T10:51:54,1,FALSE,Chicago,IL
0xa00032,a002,100017,7,2019-10-01T22:27:00,1,FALSE,Baltimore,MD
0xa00030,a001,100016,9,2019-10-01T22:18:52,1,FALSE,New York City,NY
0xa00029,a001,100001,3,2019-10-01T21:39:38,0,FALSE,Chicago,IL
0xa00033,a004,100056,5,2019-10-01T12:05:51,0,FALSE,New York City,NY
0xa00024,a003,100097,6,2019-10-01T05:42:49,1,FALSE,New York City,NY
0xa00021,a002,100076,2,2019-10-01T02:18:12,1,FALSE,Baltimore,MD
0xa00031,a004,100085,4,2019-10-01T13:26:15,1,FALSE,New York City,NY
0xa00003,a001,100040,4,2019-10-01T20:26:28,0,FALSE,Baltimore,MD
0xa00004,a002,100074,3,2019-10-01T17:06:00,1,TRUE,New York City,NY
0xa00033,a000,100010,6,2019-10-01T02:16:34,1,FALSE,Baltimore,MD
0xa00005,a002,100013,1,2019-10-01T02:14:43,0,FALSE,New York City,NY
0xa00031,a002,100037,4,2019-10-01T11:47:21,1,FALSE,New York City,NY
0xa00023,a001,100068,4,2019-10-01T03:41:41,1,FALSE,Chicago,IL
0xa00009,a004,100100,9,2019-10-01T23:34:19,1,FALSE,Chicago,IL
0xa00016,a001,100053,7,2019-10-01T14:35:48,1,TRUE,New York City,NY
0xa00020,a000,100025,3,2019-10-01T11:06:49,1,FALSE,Baltimore,MD
0xa00004,a001,100025,8,2019-10-01T21:51:14,1,TRUE,Baltimore,MD
0xa00004,a002,100055,6,2019-10-01T04:22:05,1,FALSE,Baltimore,MD
0xa00027,a002,100022,3,2019-10-01T08:10:09,1,FALSE,New York City,NY
0xa00024,a002,100040,7,2019-10-01T18:58:46,1,FALSE,Baltimore,MD
0xa00025,a001,100097,9,2019-10-01T11:10:29,1,FALSE,Chicago,IL
0xa00006,a002,100066,3,2019-10-01T04:03:20,1,FALSE,New York City,NY
0xa00031,a003,100005,2,2019-10-01T15:46:35,1,FALSE,Chicago,IL
0xa00021,a003,100050,3,2019-10-01T13:53:56,1,FALSE,New York City,NY
0xa00007,a002,100040,2,2019-10-01T11:46:14,1,FALSE,New York City,NY
0xa00025,a004,100050,1,2019-10-01T07:13:39,1,FALSE,Baltimore,MD
0xa00030,a002,100097,2,2019-10-01T00:03:26,1,FALSE,New York City,NY
0xa00022,a002,100020,7,2019-10-01T21:43:26,1,FALSE,New York City,NY
0xa00012,a002,100049,4,2019-10-01T06:20:39,1,FALSE,New York City,NY
0xa00004,a004,100048,7,2019-10-01T13:05:27,1,FALSE,Chicago,IL
0xa00024,a001,100017,4,2019-10-01T10:25:28,1,FALSE,Baltimore,MD
0xa00010,a003,100011,4,2019-10-01T03:52:07,1,FALSE,Baltimore,MD
0xa00013,a004,100001,9,2019-10-01T21:51:38,1,FALSE,Baltimore,MD
0xa00026,a002,100070,3,2019-10-01T21:24:42,1,FALSE,Baltimore,MD
0xa00028,a003,100100,7,2019-10-01T10:03:02,1,FALSE,Baltimore,MD
0xa00016,a002,100078,5,2019-10-01T05:52:03,1,FALSE,Chicago,IL
0xa00002,a003,100022,8,2019-10-01T15:20:52,1,FALSE,Chicago,IL
0xa00008,a002,100027,8,2019-10-01T23:04:12,1,FALSE,Baltimore,MD
0xa00030,a004,100025,3,2019-10-01T11:29:07,1,FALSE,New York City,NY
0xa00010,a000,100012,6,2019-10-01T00:28:59,1,FALSE,Chicago,IL
0xa00033,a003,100057,4,2019-10-01T14:40:44,1,FALSE,Chicago,IL
0xa00003,a000,100099,9,2019-10-01T21:50:55,1,FALSE,New York City,NY
0xa00031,a001,100092,5,2019-10-01T05:09:09,0,FALSE,New York City,NY
0xa00039,a004,100078,9,2019-10-01T15:14:31,1,FALSE,New York City,NY
0xa00032,a003,100033,7,2019-10-01T00:04:37,1,FALSE,New York City,NY
0xa00032,a000,100080,2,2019-10-01T05:18:57,1,FALSE,New York City,NY
0xa00028,a002,100062,9,2019-10-01T14:18:47,1,FALSE,Baltimore,MD
0xa00011,a004,100048,4,2019-10-01T15:41:30,1,FALSE,Baltimore,MD
0xa00022,a003,100085,9,2019-10-01T22:34:33,1,FALSE,Baltimore,MD
0xa00015,a001,100083,5,2019-10-01T06:31:03,1,FALSE,Chicago,IL
0xa00001,a000,100010,5,2019-10-01T12:14:48,1,FALSE,Baltimore,MD
0xa00033,a000,100048,9,2019-10-01T08:39:06,1,FALSE,Baltimore,MD
0xa00028,a004,100013,1,2019-10-01T12:35:49,1,FALSE,Baltimore,MD
0xa00033,a004,100074,8,2019-10-01T11:17:22,1,FALSE,Baltimore,MD
0xa00003,a000,100079,8,2019-10-01T21:23:23,1,FALSE,Chicago,IL
0xa00007,a004,100049,7,2019-10-01T09:40:59,0,FALSE,New York City,NY
0xa00036,a000,100047,9,2019-10-01T12:21:49,1,FALSE,New York City,NY
0xa00013,a003,100060,4,2019-10-01T05:20:57,1,FALSE,Baltimore,MD
0xa00032,a002,100086,8,2019-10-01T01:10:59,1,FALSE,Baltimore,MD
0xa00027,a000,100043,8,2019-10-01T12:01:17,1,FALSE,Baltimore,MD
0xa00024,a002,100077,3,2019-10-01T10:57:36,1,FALSE,Baltimore,MD
0xa00026,a003,100002,2,2019-10-01T20:07:51,0,TRUE,New York City,NY
0xa00024,a000,100073,5,2019-10-01T03:36:10,0,FALSE,Baltimore,MD
0xa00036,a001,100044,1,2019-10-01T10:42:01,1,FALSE,Chicago,IL
0xa00028,a002,100054,5,2019-10-01T08:15:01,1,FALSE,New York City,NY
0xa00018,a003,100077,2,2019-10-01T09:05:55,1,FALSE,Baltimore,MD
0xa00038,a000,100040,1,2019-10-01T22:54:27,1,FALSE,New York City,NY
0xa00009,a004,100008,5,2019-10-01T06:32:19,1,FALSE,New York City,NY
0xa00028,a001,100027,6,2019-10-01T23:14:24,1,FALSE,Baltimore,MD
0xa00019,a003,100021,9,2019-10-01T06:21:54,1,FALSE,Baltimore,MD
0xa00010,a002,100002,3,2019-10-01T06:37:50,1,FALSE,Baltimore,MD
0xa00008,a000,100049,9,2019-10-01T19:57:26,1,FALSE,Chicago,IL
0xa00015,a001,100088,6,2019-10-01T07:37:26,1,FALSE,Baltimore,MD
0xa00017,a000,100006,3,2019-10-01T09:37:29,1,TRUE,New York City,NY
0xa00024,a004,100072,8,2019-10-01T16:20:37,1,FALSE,Baltimore,MD
0xa00007,a001,100054,5,2019-10-01T00:22:44,1,FALSE,Chicago,IL
0xa00034,a002,100082,3,2019-10-01T18:05:21,1,FALSE,New York City,NY
0xa00021,a002,100014,9,2019-10-01T03:23:27,0,FALSE,Baltimore,MD
0xa00012,a001,100019,8,2019-10-01T01:59:05,0,FALSE,New York City,NY
0xa00039,a004,100027,1,2019-10-01T15:50:44,1,FALSE,New York City,NY
0xa00011,a004,100076,8,2019-10-01T22:27:06,1,FALSE,Baltimore,MD
0xa00034,a000,100076,7,2019-10-01T01:27:48,1,FALSE,New York City,NY
0xa00018,a002,100077,3,2019-10-01T12:46:38,1,FALSE,New York City,NY
0xa00013,a003,100047,1,2019-10-01T15:13:17,1,FALSE,New York City,NY
0xa00012,a003,100060,1,2019-10-01T23:34:19,1,FALSE,Baltimore,MD
0xa00009,a000,100029,8,2019-10-01T01:01:46,1,FALSE,New York City,NY
0xa00004,a002,100008,6,2019-10-01T02:06:02,1,FALSE,Chicago,IL
0xa00038,a003,100007,8,2019-10-01T20:41:11,1,FALSE,New York City,NY
0xa00032,a003,100002,2,2019-10-01T20:46:31,1,TRUE,Baltimore,MD
0xa00035,a002,100081,8,2019-10-01T08:13:09,1,FALSE,Baltimore,MD
0xa00030,a001,100061,8,2019-10-01T20:19:43,1,FALSE,New York City,NY
0xa00024,a003,100070,4,2019-10-01T22:42:03,1,FALSE,Baltimore,MD
0xa00018,a002,100089,7,2019-10-01T16:59:46,1,FALSE,New York City,NY
0xa00005,a003,100009,8,2019-10-01T23:23:28,1,FALSE,New York City,NY
0xa00034,a001,100099,9,2019-10-01T00:30:56,1,FALSE,New York City,NY
0xa00029,a001,100096,1,2019-10-01T07:14:22,1,FALSE,New York City,NY
0xa00016,a000,100089,1,2019-10-01T05:54:11,1,FALSE,Baltimore,MD
0xa00010,a001,100035,8,2019-10-01T04:21:31,1,FALSE,Chicago,IL
0xa00020,a002,100008,1,2019-10-01T23:59:31,1,FALSE,New York City,NY
0xa00025,a001,100004,4,2019-10-01T02:33:44,1,FALSE,Baltimore,MD
0xa00013,a003,100096,1,2019-10-01T00:51:52,1,FALSE,New York City,NY
0xa00026,a001,100021,2,2019-10-01T08:29:14,1,TRUE,Baltimore,MD
0xa00018,a004,100024,5,2019-10-01T12:45:57,1,FALSE,New York City,NY
0xa00005,a003,100013,1,2019-10-01T06:13:18,1,FALSE,Chicago,IL
0xa00005,a000,100040,7,2019-10-01T02:59:37,1,FALSE,New York City,NY
0xa00022,a000,100017,1,2019-10-01T07:28:36,0,FALSE,Baltimore,MD
0xa00019,a004,100060,9,2019-10-01T16:34:29,1,FALSE,Baltimore,MD
0xa00022,a000,100013,9,2019-10-01T01:52:22,1,FALSE,New York City,NY
0xa00027,a003,100062,6,2019-10-01T12:00:10,0,FALSE,Baltimore,MD
0xa00007,a000,100093,8,2019-10-01T18:13:51,1,FALSE,Baltimore,MD
0xa00007,a000,100019,2,2019-10-01T13:13:37,1,FALSE,New York City,NY
0xa00036,a003,100015,8,2019-10-01T03:15:23,1,FALSE,New York City,NY
0xa00027,a000,100051,1,2019-10-01T16:32:54,1,FALSE,New York City,NY
0xa00037,a004,100057,2,2019-10-01T17:51:54,0,FALSE,New York City,NY
0xa00011,a004,100099,9,2019-10-01T23:58:53,1,FALSE,Baltimore,MD
0xa00005,a001,100007,3,2019-10-01T16:14:00,1,FALSE,Baltimore,MD
0xa00020,a004,100054,1,2019-10-01T17:42:47,1,FALSE,Chicago,IL
0xa00003,a001,100064,6,2019-10-01T18:43:00,1,FALSE,New York City,NY
0xa00028,a004,100003,9,2019-10-01T23:35:13,1,FALSE,New York City,NY
0xa00021,a000,100015,3,2019-10-01T02:22:56,1,FALSE,Chicago,IL
0xa00022,a003,100022,7,2019-10-01T23:33:39,1,FALSE,New York City,NY
0xa00026,a003,100002,7,2019-10-01T04:16:15,1,FALSE,New York City,NY
0xa00029,a000,100091,9,2019-10-01T04:06:35,1,FALSE,Baltimore,MD
0xa00006,a004,100037,2,2019-10-01T20:47:35,1,FALSE,Baltimore,MD
0xa00004,a000,100031,4,2019-10-01T17:58:00,1,FALSE,New York City,NY
0xa00030,a003,100051,6,2019-10-01T02:25:58,1,FALSE,Baltimore,MD
0xa00009,a004,100096,5,2019-10-01T11:42:56,1,FALSE,Chicago,IL
0xa00029,a000,100001,4,2019-10-01T06:10:13,1,TRUE,Baltimore,MD
0xa00018,a001,100017,2,2019-10-01T01:01:33,1,FALSE,Baltimore,MD
0xa00021,a003,100051,3,2019-10-01T20:10:09,1,FALSE,Chicago,IL
0xa00027,a000,100038,5,2019-10-01T23:38:22,1,FALSE,Baltimore,MD
0xa00007,a000,100036,7,2019-10-01T07:33:39,1,FALSE,New York City,NY
0xa00033,a000,100061,7,2019-10-01T03:55:22,1,FALSE,Baltimore,MD
0xa00024,a003,100023,3,2019-10-01T16:56:28,1,FALSE,Chicago,IL
0xa00015,a000,100047,2,2019-10-01T09:04:37,1,FALSE,Baltimore,MD
0xa00006,a002,100007,3,2019-10-01T23:21:40,1,FALSE,New York City,NY
0xa00031,a004,100096,6,2019-10-01T02:16:46,1,FALSE,New York City,NY
0xa00035,a000,100085,3,2019-10-01T11:04:29,1,FALSE,Baltimore,MD
0xa00003,a003,100028,3,2019-10-01T22:47:07,0,FALSE,New York City,NY
0xa00010,a000,100066,1,2019-10-01T07:35:17,0,FALSE,Chicago,IL
0xa00017,a002,100026,5,2019-10-01T17:07:58,1,FALSE,New York City,NY
0xa00016,a001,100055,6,2019-10-01T21:59:46,1,FALSE,Chicago,IL
0xa00004,a003,100040,9,2019-10-01T13:21:35,1,FALSE,Chicago,IL
0xa00024,a003,100081,4,2019-10-01T15:51:01,1,FALSE,New York City,NY
0xa00010,a002,100061,3,2019-10-01T00:41:36,1,FALSE,Baltimore,MD
0xa00004,a002,100008,1,2019-10-01T12:00:37,1,FALSE,Chicago,IL
0xa00009,a001,100021,3,2019-10-01T16:57:48,1,FALSE,Baltimore,MD
0xa00030,a000,100035,6,2019-10-01T21:17:08,1,FALSE,Baltimore,MD
0xa00023,a001,100003,3,2019-10-01T06:29:43,1,FALSE,Chicago,IL
0xa00008,a004,100080,6,2019-10-01T23:57:31,1,FALSE,Baltimore,MD
0xa00005,a001,100021,6,2019-10-01T01:26:36,0,FALSE,New York City,NY
0xa00038,a002,100089,1,2019-10-01T18:45:57,1,FALSE,New York City,NY
0xa00030,a000,100069,7,2019-10-01T03:39:38,1,FALSE,Baltimore,MD
0xa00013,a001,100099,2,2019-10-01T02:22:16,1,FALSE,Baltimore,MD
0xa00006,a004,100027,4,2019-10-01T10:56:55,1,FALSE,New York City,NY
0xa00002,a003,100010,9,2019-10-01T10:52:23,1,FALSE,Chicago,IL
